elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
3.89,1.742,0.001,0.057,3.515,-0.000,0.113
3.90,1.542,0.001,0.148,3.896,-0.001,0.345
3.91,1.342,0.003,0.253,3.578,-0.000,0.626
3.92,1.445,0.002,0.380,3.863,-0.001,0.972
3.93,1.394,0.003,0.507,3.497,-0.000,1.284
3.94,1.605,0.006,0.657,3.607,-0.002,1.597
3.95,1.756,0.005,0.815,3.453,-0.002,1.865
3.96,1.571,0.006,0.930,3.320,-0.001,2.085
3.97,1.622,0.007,1.039,3.446,-0.002,2.296
3.98,1.507,0.006,1.112,3.518,-0.003,2.489
3.99,1.669,0.005,1.201,3.340,-0.003,2.626
4.00,1.710,0.007,1.285,3.486,-0.003,2.767
4.01,1.714,0.006,1.355,3.558,-0.002,2.897
4.02,1.995,0.008,1.462,3.595,-0.002,3.012
4.03,1.764,0.008,1.512,3.299,-0.001,3.061
4.04,1.772,0.009,1.556,3.750,-0.000,3.175
4.05,1.665,0.008,1.573,3.447,0.002,3.222
4.06,1.744,0.008,1.602,3.499,0.001,3.268
4.07,1.687,0.010,1.617,3.787,0.002,3.355
4.08,1.682,0.010,1.628,3.545,0.002,3.386
4.09,1.710,0.008,1.641,3.478,0.001,3.401
4.10,1.773,0.008,1.662,3.563,0.000,3.427
4.11,1.854,0.010,1.696,3.188,0.000,3.388
4.12,1.718,0.009,1.699,3.617,0.000,3.426
4.13,1.530,0.010,1.671,3.572,0.001,3.451
4.14,1.763,0.010,1.687,3.569,0.001,3.470
4.15,1.625,0.011,1.678,3.402,0.001,3.459
4.16,1.568,0.010,1.658,3.359,0.001,3.442
4.17,1.405,0.009,1.615,3.242,0.000,3.408
4.18,1.651,0.009,1.621,3.578,-0.000,3.437
4.19,1.622,0.009,1.621,3.630,-0.001,3.469
4.20,1.902,0.008,1.668,3.458,-0.001,3.467
4.21,1.479,0.008,1.637,3.582,-0.001,3.487
4.22,1.649,0.010,1.640,3.560,-0.001,3.499
4.23,1.525,0.011,1.622,3.223,-0.002,3.452
4.24,1.572,0.012,1.614,3.565,-0.002,3.471
4.25,1.732,0.011,1.633,3.391,-0.002,3.457
4.26,1.738,0.012,1.651,3.328,-0.003,3.435
4.27,1.517,0.009,1.627,3.380,-0.004,3.425
4.28,1.751,0.009,1.648,3.266,-0.004,3.399
4.29,1.964,0.010,1.701,3.485,-0.004,3.413
4.30,1.748,0.013,1.711,3.503,-0.004,3.428
4.31,1.848,0.012,1.734,3.305,-0.003,3.408
4.32,1.739,0.011,1.734,3.434,-0.004,3.412
4.33,1.788,0.013,1.744,3.439,-0.004,3.416
4.34,1.710,0.015,1.740,3.180,-0.005,3.377
4.35,1.694,0.016,1.733,3.587,-0.005,3.411
4.36,1.457,0.017,1.688,3.543,-0.004,3.434
4.37,1.435,0.017,1.646,3.425,-0.004,3.432
4.38,1.385,0.018,1.603,4.039,-0.004,3.534
4.39,1.575,0.018,1.599,3.417,-0.004,3.514
4.40,1.853,0.018,1.641,3.693,-0.004,3.544
4.41,1.212,0.018,1.570,3.588,-0.002,3.553
4.42,1.680,0.018,1.588,3.592,-0.001,3.560
4.43,1.585,0.020,1.589,3.376,-0.002,3.530
4.44,1.868,0.020,1.635,3.484,-0.002,3.522
4.45,1.655,0.020,1.639,3.388,-0.002,3.499
4.46,1.779,0.021,1.663,3.654,-0.003,3.525
4.47,1.700,0.022,1.670,3.402,-0.002,3.504
4.48,1.599,0.022,1.659,3.570,-0.002,3.515
4.49,1.722,0.023,1.670,3.330,-0.002,3.485
4.50,1.875,0.024,1.705,3.493,-0.002,3.487
4.51,1.541,0.023,1.677,3.516,-0.003,3.490
4.52,1.746,0.021,1.687,3.419,-0.004,3.478
4.53,2.060,0.021,1.750,3.528,-0.004,3.486
4.54,1.695,0.023,1.742,3.406,-0.005,3.472
4.55,1.756,0.024,1.745,3.453,-0.002,3.471
4.56,1.633,0.024,1.726,2.999,-0.002,3.392
4.57,1.665,0.026,1.718,3.223,-0.003,3.364
4.58,1.605,0.026,1.699,3.162,-0.003,3.330
4.59,1.634,0.027,1.689,3.426,-0.003,3.345
4.61,1.561,0.027,1.668,3.359,-0.003,3.348
4.61,1.859,0.026,1.699,3.287,-0.003,3.338
4.62,1.415,0.027,1.652,3.550,-0.003,3.373
4.63,1.440,0.025,1.616,3.527,-0.004,3.399
4.64,1.613,0.024,1.614,3.533,-0.003,3.421
4.65,1.481,0.025,1.592,3.415,-0.001,3.422
4.66,1.799,0.025,1.627,3.519,-0.002,3.438
4.68,1.657,0.023,1.630,3.481,-0.003,3.444
4.68,1.520,0.021,1.610,3.623,-0.003,3.474
4.70,1.549,0.018,1.597,3.180,-0.002,3.425
4.71,1.474,0.018,1.577,3.485,-0.004,3.433
4.72,1.646,0.019,1.589,3.450,-0.004,3.436
4.73,1.590,0.019,1.589,3.387,-0.005,3.427
4.74,1.840,0.022,1.633,3.333,-0.005,3.412
4.75,1.763,0.021,1.655,3.360,-0.005,3.403
4.76,1.878,0.022,1.692,3.586,-0.004,3.434
4.77,1.627,0.019,1.679,3.261,-0.004,3.405
4.78,1.619,0.021,1.671,3.507,-0.004,3.422
4.79,1.713,0.023,1.680,3.469,-0.004,3.430
4.80,1.807,0.024,1.701,3.270,-0.004,3.403
4.81,1.666,0.022,1.694,3.309,-0.003,3.388
4.82,1.656,0.021,1.687,3.309,-0.003,3.375
4.83,1.728,0.022,1.695,3.002,-0.001,3.315
4.84,1.720,0.021,1.698,3.251,-0.001,3.304
4.85,1.716,0.021,1.701,3.165,-0.000,3.282
4.86,1.685,0.020,1.698,3.268,-0.001,3.278
4.87,1.731,0.019,1.702,3.578,-0.003,3.327
4.88,1.430,0.018,1.656,3.413,-0.002,3.342
4.89,1.774,0.014,1.673,3.569,-0.003,3.380
4.90,1.596,0.015,1.661,3.358,-0.002,3.377
4.91,1.508,0.016,1.636,3.641,-0.000,3.422
4.92,1.346,0.017,1.588,3.548,-0.000,3.443
4.93,1.708,0.015,1.607,3.514,0.000,3.455
4.94,1.360,0.016,1.566,3.668,-0.001,3.490
4.95,1.547,0.015,1.562,3.371,-0.003,3.469
4.96,1.557,0.015,1.562,3.603,-0.003,3.491
4.97,1.806,0.018,1.605,3.684,-0.004,3.522
4.98,1.485,0.019,1.586,3.414,-0.006,3.503
4.99,1.703,0.019,1.605,3.554,-0.007,3.511
5.00,1.645,0.018,1.611,3.416,-0.007,3.495
5.01,1.676,0.019,1.622,3.290,-0.006,3.462
5.02,1.610,0.020,1.621,3.512,-0.006,3.470
5.03,1.642,0.019,1.624,3.336,-0.006,3.448
5.04,1.375,0.017,1.581,3.474,-0.006,3.452
5.05,1.754,0.018,1.611,3.313,-0.006,3.429
5.06,1.666,0.019,1.621,3.474,-0.004,3.438
5.07,2.003,0.016,1.682,3.593,-0.002,3.465
5.08,1.405,0.019,1.638,3.308,-0.003,3.439
5.09,1.782,0.018,1.662,3.400,-0.003,3.432
5.10,1.522,0.018,1.639,3.176,-0.002,3.390
5.11,1.754,0.018,1.658,3.658,-0.001,3.435
5.12,1.756,0.019,1.675,3.529,-0.001,3.451
5.13,1.555,0.018,1.655,3.888,-0.001,3.525
5.14,1.762,0.019,1.673,3.605,0.001,3.539
5.15,1.628,0.019,1.666,3.602,-0.000,3.549
5.16,1.666,0.018,1.664,3.448,-0.000,3.532
5.17,1.775,0.018,1.683,3.437,-0.001,3.516
5.18,1.587,0.018,1.667,3.590,0.000,3.529
5.19,1.807,0.017,1.690,3.891,-0.000,3.589
5.20,1.405,0.021,1.645,3.560,0.000,3.585
5.21,1.379,0.021,1.600,3.458,-0.000,3.563
5.22,1.629,0.022,1.606,3.523,-0.003,3.555
5.23,1.676,0.021,1.617,3.658,-0.002,3.572
5.24,1.644,0.022,1.622,3.717,-0.003,3.596
5.25,1.603,0.023,1.620,3.596,-0.003,3.596
5.26,1.809,0.025,1.653,3.678,-0.003,3.610
5.27,1.539,0.026,1.635,3.525,-0.005,3.594
5.28,2.021,0.026,1.699,3.495,-0.005,3.578
5.29,1.767,0.024,1.710,3.491,-0.007,3.562
5.30,1.585,0.027,1.691,3.367,-0.007,3.529
5.31,1.395,0.027,1.642,3.586,-0.006,3.539
5.32,1.670,0.028,1.647,3.527,-0.005,3.538
5.33,1.905,0.029,1.691,3.276,-0.006,3.494
5.34,1.863,0.028,1.719,3.389,-0.007,3.476
5.35,1.543,0.027,1.689,3.554,-0.005,3.490
5.36,1.769,0.029,1.704,3.639,-0.006,3.514
5.37,1.404,0.030,1.655,3.330,-0.007,3.483
5.38,1.620,0.031,1.649,3.483,-0.006,3.484
5.39,1.322,0.031,1.595,3.480,-0.006,3.483
5.40,1.654,0.032,1.605,3.404,-0.007,3.469
5.41,1.427,0.030,1.575,3.565,-0.007,3.485
5.42,1.572,0.030,1.574,3.563,-0.007,3.498
5.43,1.572,0.029,1.572,3.531,-0.007,3.504
5.44,1.803,0.029,1.611,3.543,-0.005,3.511
5.45,1.808,0.028,1.644,3.443,-0.006,3.500
5.46,1.524,0.029,1.624,3.583,-0.006,3.514
5.47,1.741,0.027,1.642,3.604,-0.006,3.528
5.48,1.648,0.028,1.644,3.377,-0.006,3.503
5.49,1.537,0.028,1.626,3.235,-0.007,3.458
5.50,1.645,0.029,1.630,3.540,-0.006,3.472
5.51,1.507,0.030,1.610,3.409,-0.007,3.461
5.52,1.886,0.028,1.655,3.438,-0.008,3.457
5.53,1.665,0.028,1.657,3.824,-0.007,3.519
5.54,1.722,0.028,1.668,3.227,-0.008,3.469
5.55,2.023,0.028,1.728,3.219,-0.007,3.427
5.56,1.661,0.028,1.716,3.637,-0.008,3.463
5.57,1.668,0.031,1.711,3.473,-0.007,3.465
5.58,1.881,0.030,1.739,3.429,-0.006,3.459
5.59,1.493,0.030,1.698,3.335,-0.006,3.439
5.60,1.318,0.030,1.634,3.691,-0.006,3.481
5.61,1.345,0.031,1.587,3.562,-0.006,3.494
5.62,1.758,0.032,1.616,3.130,-0.006,3.433
5.63,1.670,0.030,1.624,3.671,-0.007,3.473
5.64,1.935,0.028,1.674,3.419,-0.007,3.464
5.65,1.629,0.027,1.665,3.667,-0.007,3.498
5.66,1.763,0.028,1.683,3.642,-0.006,3.523
5.67,1.656,0.030,1.680,3.634,-0.008,3.540
5.68,1.476,0.029,1.645,3.443,-0.009,3.523
5.69,1.476,0.030,1.618,3.419,-0.008,3.506
5.70,1.343,0.031,1.573,3.580,-0.009,3.518
5.71,1.253,0.029,1.518,3.531,-0.008,3.521
5.72,1.792,0.031,1.566,3.605,-0.008,3.535
5.73,1.709,0.032,1.590,3.287,-0.008,3.493
5.74,1.610,0.031,1.593,3.571,-0.009,3.506
5.75,1.852,0.034,1.639,3.294,-0.010,3.469
5.76,1.525,0.036,1.621,3.597,-0.010,3.491
5.77,1.547,0.036,1.609,3.503,-0.011,3.492
5.78,1.794,0.035,1.640,3.610,-0.010,3.512
5.79,1.705,0.035,1.650,3.416,-0.012,3.495
5.80,1.593,0.037,1.642,3.437,-0.017,3.481
5.81,1.609,0.035,1.635,3.390,-0.019,3.464
5.82,1.776,0.038,1.661,3.543,-0.021,3.476
5.83,1.698,0.041,1.670,3.482,-0.024,3.474
5.84,1.457,0.041,1.634,3.397,-0.026,3.460
5.85,1.627,0.040,1.632,3.167,-0.024,3.412
5.86,1.544,0.040,1.617,3.555,-0.023,3.438
5.87,1.803,0.038,1.647,3.558,-0.015,3.464
5.88,1.821,0.037,1.675,3.072,-0.015,3.399
5.89,1.858,0.037,1.705,3.514,-0.016,3.418
5.90,1.754,0.036,1.713,3.675,-0.015,3.461
5.91,1.519,0.036,1.681,3.427,-0.015,3.456
5.92,1.634,0.036,1.673,3.455,-0.016,3.455
5.93,1.269,0.037,1.606,3.522,-0.016,3.466
5.94,1.208,0.036,1.539,3.701,-0.015,3.506
5.95,1.598,0.036,1.549,3.608,-0.016,3.523
5.96,1.476,0.035,1.536,3.513,-0.016,3.521
5.97,1.453,0.037,1.523,3.422,-0.016,3.505
5.98,1.581,0.037,1.533,3.602,-0.016,3.521
5.99,1.540,0.036,1.533,3.485,-0.016,3.515
6.00,1.831,0.034,1.582,3.318,-0.016,3.482
6.01,1.510,0.034,1.570,3.406,-0.016,3.469
6.02,1.652,0.032,1.582,3.495,-0.018,3.472
6.03,1.619,0.033,1.589,3.170,-0.018,3.421
6.04,1.584,0.036,1.590,3.290,-0.017,3.400
6.05,1.722,0.035,1.612,3.187,-0.018,3.364
6.06,1.615,0.034,1.612,3.387,-0.020,3.367
6.07,1.539,0.037,1.601,3.289,-0.019,3.354
6.08,1.880,0.037,1.648,3.352,-0.021,3.352
6.10,1.515,0.037,1.626,3.478,-0.021,3.373
6.11,1.425,0.036,1.591,3.671,-0.024,3.421
6.11,1.769,0.039,1.623,3.365,-0.025,3.410
6.13,1.787,0.040,1.652,3.337,-0.026,3.397
6.14,1.468,0.040,1.621,2.985,-0.027,3.327
6.15,1.506,0.041,1.602,3.560,-0.034,3.360
6.15,1.841,0.044,1.645,3.445,-0.041,3.369
6.16,1.613,0.044,1.640,3.600,-0.046,3.403
6.17,1.702,0.047,1.653,3.795,-0.046,3.469
6.18,1.539,0.047,1.634,3.424,-0.044,3.463
6.19,1.342,0.046,1.584,3.115,-0.051,3.399
6.20,1.475,0.050,1.568,3.560,-0.060,3.419
6.22,1.603,0.051,1.575,3.762,-0.066,3.471
6.23,1.589,0.055,1.581,3.102,-0.076,3.401
6.24,1.322,0.066,1.546,3.287,-0.102,3.360
6.25,1.415,0.072,1.529,3.525,-0.111,3.381
6.26,1.747,0.077,1.569,3.590,-0.117,3.411
6.27,1.738,0.078,1.598,3.788,-0.120,3.472
6.28,1.541,0.079,1.590,3.285,-0.121,3.440
6.29,1.836,0.083,1.635,3.544,-0.123,3.455
6.30,1.906,0.084,1.681,3.530,-0.126,3.465
6.31,2.184,0.086,1.767,3.611,-0.130,3.487
6.32,3.138,0.092,2.001,4.275,-0.131,3.618
6.33,2.001,0.095,2.004,5.057,-0.137,3.854
6.34,-2.991,0.101,1.174,5.192,-0.138,4.077
6.35,1.355,0.102,1.205,0.799,-0.138,3.529
6.36,1.572,0.107,1.270,3.043,-0.142,3.444
6.37,1.467,0.113,1.307,3.710,-0.146,3.486
6.38,1.789,0.117,1.391,4.213,-0.148,3.606
6.39,1.985,0.123,1.495,4.350,-0.152,3.727
6.40,2.077,0.125,1.594,4.124,-0.154,3.792
6.41,1.584,0.129,1.596,2.258,-0.155,3.536
6.42,1.564,0.134,1.594,3.719,-0.159,3.562
6.43,1.851,0.141,1.644,3.599,-0.164,3.565
6.44,1.833,0.150,1.682,4.418,-0.172,3.701
6.45,2.148,0.161,1.770,4.394,-0.180,3.811
6.46,2.020,0.175,1.823,4.154,-0.190,3.860
6.47,2.038,0.186,1.868,3.660,-0.202,3.817
6.48,1.843,0.204,1.879,3.982,-0.215,3.834
6.49,1.586,0.217,1.841,3.160,-0.229,3.710
6.50,2.223,0.231,1.916,3.702,-0.244,3.697
6.51,1.396,0.245,1.841,3.382,-0.265,3.626
6.52,1.460,0.260,1.790,3.608,-0.296,3.598
6.53,1.905,0.272,1.819,4.331,-0.335,3.689
6.54,2.496,0.287,1.945,5.388,-0.380,3.936
6.55,2.081,0.302,1.980,5.992,-0.440,4.230
6.56,0.244,0.319,1.704,3.712,-0.506,4.089
6.57,1.774,0.326,1.722,3.344,-0.562,3.919
6.58,0.959,0.335,1.599,2.604,-0.667,3.609
6.59,2.985,0.360,1.854,1.165,-0.788,3.096
6.60,1.200,0.396,1.773,6.644,-0.951,3.558
6.61,1.272,0.422,1.711,5.094,-1.143,3.657
6.62,1.942,0.449,1.772,2.644,-1.368,3.301
6.63,3.430,0.473,2.070,-0.161,-1.615,2.515
6.64,3.270,0.489,2.284,2.027,-1.886,2.208
6.65,1.944,0.493,2.231,5.316,-2.189,2.477
6.66,2.063,0.483,2.194,4.811,-2.549,2.569
6.67,2.260,0.470,2.195,4.275,-2.991,2.488
6.68,2.275,0.460,2.199,5.434,-3.488,2.568
6.69,1.786,0.443,2.116,7.260,-4.002,2.926
6.70,1.495,0.426,1.998,8.837,-4.492,3.510
6.71,1.067,0.370,1.796,10.481,-4.966,4.284
6.72,0.451,0.322,1.531,8.960,-5.436,4.679
6.73,2.064,0.271,1.577,6.076,-5.993,4.453
6.74,2.965,0.232,1.777,3.805,-6.687,3.771
6.75,3.047,0.248,2.006,5.506,-7.525,3.374
6.76,2.891,0.284,2.185,7.816,-8.276,3.505
6.77,2.688,0.315,2.296,10.713,-8.990,4.131
6.78,1.937,0.343,2.259,11.967,-9.697,4.866
6.79,1.526,0.373,2.161,11.728,-10.462,5.388
6.80,2.434,0.438,2.261,12.277,-11.237,5.906
6.81,3.222,0.499,2.473,11.796,-12.021,6.249
6.82,1.476,0.572,2.367,15.654,-12.827,7.163
6.83,0.241,0.651,2.077,19.697,-13.630,8.604
6.84,0.760,0.700,1.897,19.729,-14.408,9.831
6.85,2.246,0.725,1.976,19.078,-15.169,10.759
6.86,2.385,0.731,2.050,14.027,-15.959,10.663
6.87,2.997,0.789,2.256,11.123,-16.810,10.046
6.88,1.409,0.902,2.209,15.723,-17.708,10.263
6.89,1.734,1.022,2.229,20.758,-18.577,11.311
6.90,2.229,1.086,2.282,21.958,-19.368,12.452
6.91,3.407,1.113,2.492,21.715,-20.064,13.441
6.92,2.649,1.144,2.544,18.963,-20.720,13.839
6.93,3.332,1.204,2.726,19.713,-21.344,14.322
6.94,2.419,1.287,2.743,22.098,-21.936,15.152
6.95,2.286,1.354,2.723,21.944,-22.534,15.812
6.96,1.624,1.430,2.602,26.090,-23.124,17.064
6.97,1.648,1.497,2.498,27.268,-23.709,18.308
6.98,1.912,1.516,2.415,27.733,-24.320,19.402
6.99,1.437,1.523,2.257,27.058,-24.992,20.150
7.00,1.322,1.550,2.122,27.269,-25.650,20.821
7.01,3.981,1.562,2.442,27.455,-26.223,21.483
7.02,4.612,1.540,2.787,26.061,-26.661,21.913
7.03,3.391,1.524,2.875,26.552,-27.016,22.424
7.04,2.443,1.522,2.800,27.745,-27.316,23.095
7.05,2.601,1.509,2.756,28.153,-27.607,23.730
7.06,2.659,1.493,2.727,27.728,-27.903,24.184
7.07,2.352,1.485,2.657,26.777,-28.255,24.357
7.08,1.783,1.510,2.531,28.934,-28.646,24.830
7.09,2.340,1.547,2.529,28.973,-29.048,25.236
7.10,3.603,1.554,2.716,31.717,-29.350,26.113
7.11,3.423,1.519,2.806,30.758,-29.567,26.750
7.12,2.947,1.461,2.781,28.778,-29.761,26.964
7.13,1.978,1.399,2.595,27.223,-30.029,26.820
7.14,1.417,1.386,2.386,25.916,-30.434,26.367
7.15,2.346,1.426,2.412,27.976,-30.969,26.226
7.16,3.303,1.499,2.622,29.788,-31.513,26.406
7.17,3.955,1.565,2.900,29.955,-32.041,26.596
7.18,4.505,1.589,3.188,31.985,-32.505,27.149
7.19,3.640,1.628,3.297,30.749,-32.870,27.485
7.20,4.497,1.664,3.528,32.276,-33.176,28.070
7.21,2.379,1.689,3.356,32.443,-33.487,28.582
7.22,1.667,1.727,3.105,31.815,-33.860,28.851
7.23,2.110,1.779,2.982,34.393,-34.318,29.437
7.24,2.769,1.835,2.992,35.237,-34.807,30.041
7.25,4.420,1.838,3.234,35.541,-35.175,30.696
7.26,4.186,1.826,3.386,35.543,-35.462,31.326
7.27,3.029,1.826,3.326,35.695,-35.628,31.969
7.28,2.512,1.831,3.192,35.772,-35.737,32.562
7.29,2.845,1.831,3.133,35.888,-35.804,33.109
7.30,3.276,1.826,3.153,36.068,-35.814,33.640
7.31,3.052,1.814,3.126,35.559,-35.778,34.037
7.32,2.974,1.799,3.088,35.070,-35.706,34.314
7.33,2.405,1.786,2.962,33.309,-35.656,34.232
7.34,2.266,1.789,2.848,32.713,-35.663,34.015
7.35,2.597,1.808,2.821,32.960,-35.728,33.828
7.36,2.766,1.833,2.833,34.299,-35.831,33.866
7.37,2.727,1.853,2.831,34.927,-35.942,33.994
7.38,2.549,1.866,2.794,35.804,-36.037,34.263
7.39,2.970,1.867,2.824,36.478,-36.094,34.631
7.40,3.315,1.861,2.901,35.771,-36.109,34.854
7.41,3.281,1.844,2.950,34.233,-36.138,34.770
7.42,2.855,1.839,2.930,32.910,-36.202,34.450
7.43,2.782,1.864,2.925,33.541,-36.298,34.262
7.44,2.835,1.902,2.941,35.271,-36.405,34.386
7.45,3.124,1.927,2.993,37.079,-36.485,34.815
7.46,2.622,1.927,2.930,37.478,-36.525,35.272
7.47,2.646,1.916,2.873,36.991,-36.514,35.614
7.48,3.084,1.905,2.899,35.878,-36.477,35.735
7.49,2.633,1.900,2.850,35.431,-36.420,35.777
7.50,3.081,1.897,2.885,34.652,-36.371,35.674
7.51,2.400,1.895,2.802,34.099,-36.364,35.462
7.52,2.831,1.902,2.812,34.332,-36.376,35.308
7.53,2.888,1.904,2.826,35.046,-36.399,35.289
7.54,2.487,1.902,2.767,35.635,-36.415,35.378
7.55,3.048,1.907,2.818,35.741,-36.405,35.493
7.56,2.750,1.910,2.809,36.376,-36.363,35.720
7.57,2.448,1.905,2.744,36.129,-36.296,35.889
7.58,2.803,1.896,2.745,35.934,-36.219,36.006
7.59,2.596,1.880,2.706,34.792,-36.157,35.899
7.60,2.220,1.873,2.618,33.411,-36.121,35.556
7.61,2.518,1.877,2.604,33.764,-36.125,35.294
7.63,2.951,1.874,2.659,34.314,-36.167,35.138
7.64,2.588,1.878,2.649,34.297,-36.220,34.997
7.65,2.605,1.886,2.648,34.849,-36.280,34.965
7.66,2.421,1.895,2.617,35.719,-36.335,35.090
7.67,2.815,1.910,2.662,35.636,-36.360,35.204
7.68,3.029,1.908,2.722,35.928,-36.363,35.368
7.69,3.575,1.885,2.845,35.185,-36.370,35.375
7.70,3.212,1.861,2.886,33.662,-36.403,35.105
7.71,2.149,1.863,2.764,34.472,-36.457,34.997
7.72,3.091,1.881,2.833,35.379,-36.500,35.070
7.73,3.108,1.904,2.898,36.905,-36.488,35.431
7.74,2.943,1.893,2.896,37.483,-36.450,35.851
7.75,1.852,1.883,2.712,35.210,-36.413,35.818
7.76,2.791,1.873,2.717,34.791,-36.415,35.689
7.77,2.778,1.859,2.715,34.613,-36.449,35.525
7.78,2.918,1.851,2.742,34.030,-36.511,35.268
7.79,2.749,1.857,2.748,34.364,-36.579,35.102
7.80,3.073,1.871,2.814,34.967,-36.661,35.055
7.81,2.866,1.880,2.829,35.317,-36.754,35.065
7.82,3.068,1.889,2.877,35.373,-36.862,35.071
7.83,2.828,1.894,2.872,36.027,-36.974,35.182
7.84,2.911,1.892,2.877,36.266,-37.079,35.320
7.85,2.210,1.890,2.763,35.675,-37.176,35.343
7.86,2.733,1.889,2.756,37.120,-37.262,35.613
7.87,3.204,1.892,2.833,36.493,-37.333,35.746
7.88,3.195,1.893,2.895,36.112,-37.387,35.807
7.89,2.909,1.891,2.895,35.797,-37.429,35.815
7.90,3.205,1.884,2.941,36.421,-37.475,35.922
7.91,3.268,1.880,2.992,35.304,-37.540,35.809
7.92,3.120,1.884,3.016,34.481,-37.630,35.557
7.93,3.262,1.897,3.068,36.110,-37.715,35.623
7.94,3.350,1.909,3.125,37.456,-37.772,35.927
7.95,2.715,1.912,3.059,38.552,-37.773,36.410
7.96,3.548,1.896,3.127,37.740,-37.733,36.711
7.97,3.069,1.877,3.102,35.341,-37.697,36.557
7.98,2.910,1.874,3.066,34.642,-37.695,36.283
7.99,2.891,1.885,3.046,34.435,-37.747,35.975
8.00,2.514,1.912,2.980,35.261,-37.826,35.834
8.01,3.452,1.944,3.085,36.694,-37.921,35.944
8.02,3.340,1.959,3.139,36.601,-38.015,36.019
8.03,2.906,1.967,3.107,37.095,-38.090,36.182
8.04,3.298,1.977,3.147,37.849,-38.128,36.474
8.05,3.065,1.980,3.135,37.798,-38.133,36.737
8.06,2.536,1.979,3.034,37.545,-38.122,36.927
8.07,2.708,1.979,2.979,36.223,-38.120,36.855
8.08,2.826,1.994,2.966,35.755,-38.133,36.705
8.09,2.656,2.016,2.932,35.623,-38.177,36.533
8.10,2.843,2.050,2.945,37.001,-38.244,36.601
8.11,2.931,2.080,2.967,37.516,-38.295,36.756
8.12,3.346,2.091,3.040,38.251,-38.321,37.038
8.13,3.213,2.091,3.069,37.529,-38.312,37.173
8.14,2.681,2.082,2.996,36.984,-38.290,37.205
8.15,2.561,2.081,2.921,36.474,-38.269,37.145
8.16,2.742,2.088,2.896,36.541,-38.259,37.097
8.17,3.271,2.089,2.960,36.521,-38.271,37.035
8.18,2.831,2.092,2.940,36.525,-38.301,36.969
8.19,2.434,2.112,2.872,37.337,-38.328,37.053
8.20,3.623,2.127,3.009,38.040,-38.335,37.258
8.21,3.728,2.119,3.123,38.797,-38.304,37.587
8.22,2.416,2.110,2.996,37.201,-38.242,37.619
8.23,3.176,2.103,3.020,36.544,-38.170,37.544
8.24,2.730,2.086,2.957,36.058,-38.114,37.387
8.25,2.564,2.080,2.886,34.794,-38.098,37.011
8.26,3.157,2.089,2.938,35.211,-38.131,36.725
8.27,3.032,2.107,2.968,35.071,-38.202,36.433
8.28,2.229,2.133,2.866,36.904,-38.281,36.490
8.29,3.490,2.155,2.989,38.115,-38.349,36.759
8.30,2.684,2.169,2.949,38.991,-38.352,37.178
8.31,2.992,2.163,2.951,38.790,-38.312,37.527
8.32,2.992,2.152,2.947,37.124,-38.254,37.552
8.33,3.032,2.146,2.956,35.890,-38.213,37.351
8.34,2.639,2.155,2.910,35.176,-38.208,37.035
8.35,2.858,2.176,2.918,35.381,-38.249,36.767
8.36,2.978,2.196,2.944,37.396,-38.294,36.879
8.37,3.143,2.198,2.978,38.518,-38.312,37.183
8.38,3.165,2.188,3.001,37.968,-38.298,37.370
8.39,3.448,2.183,3.071,37.307,-38.245,37.448
8.40,2.698,2.177,3.004,37.474,-38.165,37.563
8.41,2.835,2.175,2.973,36.719,-38.080,37.537
8.42,2.832,2.169,2.944,36.361,-38.001,37.449
8.43,2.762,2.163,2.908,36.233,-37.928,37.351
8.44,2.941,2.162,2.912,37.206,-37.852,37.433
8.45,3.102,2.148,2.932,36.754,-37.784,37.420
8.46,2.532,2.143,2.860,36.340,-37.711,37.343
8.47,3.264,2.147,2.930,36.849,-37.632,37.369
8.48,2.927,2.145,2.928,36.556,-37.543,37.350
8.49,2.704,2.140,2.885,34.841,-37.483,37.023
8.50,3.006,2.144,2.908,34.685,-37.476,36.679
8.51,2.804,2.142,2.889,34.525,-37.527,36.318
8.52,2.641,2.142,2.846,34.945,-37.632,36.042
8.53,2.836,2.149,2.850,35.350,-37.768,35.855
8.54,2.690,2.167,2.837,35.621,-37.924,35.728
8.55,2.951,2.195,2.880,36.588,-38.067,35.794
8.56,3.020,2.219,2.922,38.064,-38.173,36.128
8.57,2.916,2.233,2.932,38.347,-38.235,36.491
8.58,3.110,2.231,2.960,37.582,-38.268,36.689
8.59,2.994,2.230,2.964,36.532,-38.296,36.682
8.60,3.025,2.240,2.982,35.908,-38.335,36.562
8.61,3.113,2.258,3.018,34.908,-38.418,36.258
8.62,3.014,2.302,3.054,34.527,-38.552,35.899
8.63,3.205,2.364,3.131,35.469,-38.749,35.708
8.64,2.857,2.419,3.130,37.501,-38.930,35.903
8.65,2.941,2.463,3.134,39.751,-39.072,36.477
8.66,2.658,2.479,3.066,40.539,-39.166,37.125
8.67,2.768,2.473,3.010,38.921,-39.228,37.420
8.68,2.906,2.482,2.999,36.852,-39.270,37.333
8.69,2.828,2.512,2.995,37.154,-39.311,37.312
8.70,2.857,2.552,3.004,37.778,-39.339,37.411
8.71,2.593,2.588,2.965,39.182,-39.348,37.744
8.72,2.683,2.605,2.930,38.563,-39.351,37.924
