elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
3.89,1.665,0.000,0.004,3.801,0.000,0.008
3.90,1.485,0.001,0.011,3.476,-0.000,0.021
3.91,1.757,0.002,0.022,3.675,-0.002,0.041
3.92,1.467,0.001,0.032,3.576,-0.003,0.068
3.93,1.669,0.003,0.050,3.583,-0.002,0.104
3.94,1.517,0.001,0.065,3.374,0.000,0.144
3.95,1.663,0.002,0.088,3.547,-0.000,0.189
3.96,1.550,0.003,0.111,3.416,-0.000,0.239
3.97,1.407,0.004,0.134,3.081,-0.000,0.287
3.98,1.493,0.001,0.157,3.519,-0.001,0.348
3.99,1.752,-0.000,0.188,3.728,0.000,0.418
4.00,1.674,-0.001,0.220,3.310,-0.001,0.481
4.01,1.485,0.001,0.252,3.380,-0.002,0.549
4.02,1.468,0.002,0.284,3.605,-0.002,0.625
4.03,1.392,0.002,0.313,3.386,-0.002,0.699
4.04,1.492,0.002,0.346,3.337,-0.002,0.772
4.05,1.734,0.002,0.387,3.262,-0.003,0.844
4.06,1.717,0.002,0.427,3.520,-0.003,0.926
4.07,1.725,0.002,0.469,3.575,-0.004,1.010
4.08,1.730,-0.001,0.508,3.586,-0.005,1.094
4.09,1.774,0.001,0.553,3.684,-0.006,1.181
4.10,1.908,0.004,0.603,3.822,-0.007,1.274
4.11,1.692,0.003,0.642,3.918,-0.005,1.372
4.12,1.490,0.002,0.673,3.487,-0.005,1.451
4.13,1.644,0.003,0.711,3.488,-0.006,1.529
4.14,1.701,0.002,0.750,3.726,-0.005,1.616
4.15,2.055,0.002,0.802,3.665,-0.005,1.698
4.16,1.394,0.005,0.830,3.377,-0.005,1.769
4.17,1.493,0.006,0.859,3.376,-0.005,1.837
4.18,1.409,0.006,0.884,3.572,-0.007,1.912
4.19,1.402,0.008,0.909,3.385,-0.005,1.979
4.20,1.610,0.009,0.943,3.720,-0.006,2.057
4.21,1.538,0.008,0.970,3.192,-0.005,2.111
4.22,1.668,0.008,1.001,3.589,-0.007,2.179
4.23,1.437,0.007,1.023,3.346,-0.008,2.234
4.24,1.687,0.008,1.055,3.246,-0.008,2.285
4.25,1.684,0.007,1.085,3.668,-0.008,2.353
4.26,1.645,0.006,1.113,3.500,-0.007,2.412
4.27,1.516,0.008,1.136,3.792,-0.007,2.481
4.28,1.598,0.007,1.160,3.667,-0.006,2.544
4.29,1.387,0.007,1.173,3.589,-0.007,2.599
4.30,1.689,0.006,1.199,3.379,-0.008,2.642
4.31,1.707,0.006,1.226,3.411,-0.007,2.687
4.32,1.861,0.007,1.262,3.344,-0.008,2.725
4.33,1.473,0.008,1.276,3.605,-0.008,2.775
4.34,1.693,0.007,1.300,3.539,-0.009,2.820
4.35,1.780,0.008,1.327,3.681,-0.009,2.870
4.36,1.684,0.006,1.347,3.523,-0.009,2.910
4.37,1.693,0.005,1.368,3.504,-0.009,2.949
4.38,1.547,0.005,1.380,3.430,-0.009,2.983
4.39,1.793,0.004,1.405,3.231,-0.009,3.004
4.40,1.569,0.004,1.418,3.632,-0.009,3.045
4.41,1.533,0.003,1.427,3.544,-0.009,3.080
4.42,1.220,0.004,1.422,3.450,-0.010,3.108
4.43,1.664,0.005,1.440,3.475,-0.010,3.137
4.44,1.698,0.007,1.460,3.379,-0.008,3.161
4.45,1.550,0.007,1.469,3.500,-0.007,3.190
4.46,1.775,0.006,1.488,3.486,-0.008,3.215
4.47,1.774,0.007,1.509,3.257,-0.010,3.226
4.48,1.820,0.009,1.532,3.914,-0.012,3.270
4.49,1.727,0.007,1.545,3.715,-0.013,3.303
4.50,1.684,0.005,1.556,3.703,-0.013,3.335
4.51,1.724,0.005,1.570,3.665,-0.011,3.366
4.52,1.531,0.004,1.574,3.610,-0.012,3.390
4.53,1.989,0.006,1.602,3.670,-0.013,3.417
4.54,1.845,0.006,1.620,3.866,-0.013,3.451
4.55,1.780,0.007,1.636,3.366,-0.013,3.459
4.56,1.502,0.008,1.636,3.575,-0.014,3.477
4.57,1.363,0.008,1.627,3.667,-0.013,3.499
4.58,1.577,0.008,1.630,3.325,-0.012,3.503
4.59,1.783,0.007,1.643,3.588,-0.012,3.521
4.60,1.707,0.006,1.651,3.371,-0.012,3.525
4.61,1.407,0.005,1.643,3.190,-0.013,3.519
4.62,1.681,0.003,1.649,3.510,-0.013,3.530
4.63,1.330,0.005,1.639,3.635,-0.013,3.548
4.64,1.654,0.006,1.646,3.364,-0.012,3.550
4.65,1.806,0.007,1.662,3.504,-0.012,3.560
4.66,1.701,0.008,1.670,3.275,-0.012,3.556
4.67,1.381,0.008,1.660,3.319,-0.012,3.555
4.68,1.864,0.007,1.676,3.247,-0.012,3.550
4.69,1.473,0.005,1.669,3.288,-0.012,3.549
4.71,1.598,0.005,1.670,3.812,-0.012,3.574
4.72,1.638,0.004,1.673,3.577,-0.013,3.585
4.73,1.733,0.002,1.680,3.607,-0.012,3.598
4.74,1.750,0.002,1.689,3.597,-0.014,3.608
4.74,1.579,0.003,1.689,3.135,-0.013,3.595
4.76,1.772,0.004,1.701,3.292,-0.013,3.589
4.77,1.700,0.005,1.707,3.754,-0.014,3.608
4.78,1.431,0.006,1.697,3.079,-0.013,3.591
4.79,1.549,0.007,1.695,3.191,-0.015,3.578
4.80,1.350,0.007,1.682,3.659,-0.014,3.593
4.81,1.654,0.007,1.685,3.260,-0.014,3.586
4.82,1.553,0.006,1.682,3.339,-0.014,3.582
4.82,1.817,0.005,1.693,3.585,-0.014,3.592
4.83,1.519,0.005,1.689,3.410,-0.014,3.593
4.85,1.739,0.006,1.697,3.778,-0.014,3.612
4.86,1.679,0.006,1.700,3.420,-0.014,3.612
4.86,1.394,0.004,1.687,3.701,-0.016,3.625
4.88,1.976,0.004,1.708,3.675,-0.016,3.638
4.89,1.754,0.003,1.714,3.583,-0.017,3.644
4.90,1.634,0.003,1.714,3.595,-0.018,3.650
4.91,1.656,0.003,1.715,3.592,-0.019,3.656
4.91,1.858,0.003,1.729,3.376,-0.019,3.650
4.93,1.765,0.003,1.735,3.492,-0.018,3.652
4.94,1.848,0.001,1.745,3.322,-0.018,3.643
4.95,1.463,0.001,1.734,3.363,-0.019,3.636
4.96,1.407,0.002,1.721,3.759,-0.020,3.652
4.97,1.655,0.002,1.722,3.302,-0.020,3.641
4.98,1.544,0.002,1.716,3.423,-0.020,3.638
4.99,1.919,0.004,1.734,3.418,-0.021,3.634
5.00,1.504,0.005,1.726,3.485,-0.021,3.634
5.01,1.576,0.003,1.720,3.507,-0.020,3.636
5.02,1.558,0.003,1.715,3.580,-0.021,3.640
5.03,1.405,0.002,1.701,3.268,-0.021,3.628
5.04,1.532,0.001,1.695,3.662,-0.022,3.638
5.05,1.766,0.003,1.704,3.404,-0.022,3.633
5.06,1.512,0.004,1.698,3.469,-0.022,3.632
5.07,1.698,0.004,1.702,3.348,-0.022,3.624
5.08,1.801,0.007,1.714,3.445,-0.023,3.621
5.09,1.769,0.007,1.721,3.494,-0.023,3.621
5.10,1.796,0.006,1.727,3.320,-0.022,3.612
5.11,1.418,0.006,1.714,3.384,-0.022,3.607
5.12,1.865,0.007,1.727,3.612,-0.021,3.615
5.13,1.809,0.006,1.735,3.308,-0.022,3.604
5.14,1.542,0.007,1.728,3.126,-0.023,3.583
5.15,1.579,0.006,1.723,3.583,-0.023,3.590
5.16,1.663,0.007,1.724,3.294,-0.022,3.581
5.17,1.714,0.008,1.727,3.464,-0.021,3.581
5.18,1.668,0.008,1.727,3.775,-0.020,3.599
5.19,1.581,0.009,1.724,3.234,-0.020,3.585
5.20,1.861,0.008,1.734,3.326,-0.021,3.576
5.21,1.329,0.008,1.715,3.289,-0.021,3.566
5.22,1.759,0.008,1.720,3.485,-0.022,3.567
5.23,1.573,0.007,1.714,3.507,-0.022,3.568
5.24,1.517,0.007,1.705,3.409,-0.023,3.564
5.25,1.547,0.005,1.697,3.698,-0.024,3.576
5.26,1.426,0.004,1.684,3.516,-0.024,3.579
5.27,1.841,0.005,1.696,3.588,-0.025,3.585
5.28,1.617,0.005,1.695,3.360,-0.024,3.578
5.29,1.737,0.006,1.701,3.422,-0.023,3.575
5.30,1.610,0.007,1.699,3.569,-0.023,3.581
5.31,1.332,0.006,1.680,3.551,-0.022,3.586
5.32,1.612,0.005,1.677,3.641,-0.023,3.594
5.33,1.493,0.006,1.670,3.459,-0.023,3.591
5.34,1.647,0.006,1.671,3.555,-0.023,3.594
5.35,1.722,0.007,1.677,3.372,-0.022,3.587
5.36,1.670,0.007,1.678,3.363,-0.022,3.580
5.37,1.822,0.007,1.689,3.442,-0.022,3.577
5.38,1.644,0.007,1.689,3.214,-0.023,3.560
5.39,1.717,0.006,1.692,3.505,-0.023,3.562
5.40,1.553,0.004,1.685,3.460,-0.023,3.561
5.41,1.445,0.003,1.672,3.269,-0.023,3.549
5.42,2.184,0.003,1.703,3.695,-0.023,3.561
5.43,1.855,0.003,1.714,3.571,-0.022,3.567
5.44,1.737,0.002,1.718,3.540,-0.022,3.570
5.45,1.366,0.002,1.700,3.539,-0.022,3.573
5.46,1.641,0.003,1.699,3.575,-0.023,3.577
5.47,1.607,0.002,1.695,3.406,-0.021,3.572
5.48,1.603,0.001,1.691,3.472,-0.021,3.571
5.49,1.675,0.001,1.692,3.207,-0.021,3.554
5.50,1.521,-0.001,1.683,3.526,-0.022,3.556
5.51,1.532,-0.001,1.676,3.601,-0.022,3.562
5.52,1.602,-0.002,1.673,3.480,-0.023,3.561
5.53,1.640,-0.003,1.671,3.707,-0.023,3.573
5.54,1.682,-0.003,1.674,3.570,-0.022,3.578
5.55,1.802,-0.003,1.683,3.556,-0.021,3.582
5.56,1.474,-0.002,1.674,3.619,-0.021,3.588
5.57,1.489,-0.003,1.664,3.086,-0.021,3.563
5.58,1.367,-0.002,1.650,3.420,-0.021,3.558
5.59,1.271,-0.002,1.629,3.749,-0.021,3.573
5.60,1.402,-0.004,1.615,3.532,-0.021,3.574
5.61,1.567,-0.006,1.612,3.261,-0.022,3.559
5.62,1.697,-0.006,1.617,3.726,-0.023,3.570
5.63,1.832,-0.006,1.630,3.585,-0.025,3.574
5.64,1.627,-0.005,1.633,3.653,-0.024,3.582
5.65,1.808,-0.003,1.646,3.882,-0.023,3.604
5.66,1.573,-0.003,1.643,3.703,-0.024,3.613
5.67,1.643,-0.004,1.643,3.433,-0.023,3.607
5.68,1.561,-0.003,1.641,3.601,-0.024,3.610
5.69,1.608,-0.001,1.641,3.229,-0.025,3.590
5.70,1.727,0.000,1.649,3.738,-0.024,3.603
5.71,1.631,0.001,1.650,3.712,-0.024,3.613
5.72,1.717,-0.001,1.653,3.346,-0.024,3.602
5.73,1.722,0.000,1.659,3.287,-0.023,3.588
5.74,1.848,0.002,1.673,3.408,-0.024,3.579
5.75,1.580,0.002,1.669,3.343,-0.024,3.569
5.76,1.571,0.003,1.666,3.528,-0.024,3.570
5.77,1.409,0.001,1.651,3.632,-0.024,3.576
5.78,1.502,0.002,1.643,3.448,-0.024,3.571
5.79,1.818,0.002,1.655,3.498,-0.023,3.571
5.80,1.840,0.001,1.666,3.188,-0.021,3.554
5.81,1.614,0.002,1.664,3.520,-0.021,3.554
5.82,1.536,0.004,1.660,3.662,-0.020,3.563
5.83,1.880,0.004,1.674,3.562,-0.021,3.565
5.84,1.642,0.002,1.672,3.639,-0.019,3.574
5.85,1.562,0.001,1.665,3.519,-0.018,3.574
5.86,1.664,0.002,1.668,3.533,-0.018,3.574
5.87,1.640,0.002,1.667,3.842,-0.018,3.593
5.88,1.829,0.001,1.677,3.281,-0.018,3.577
5.89,1.658,0.002,1.677,3.532,-0.018,3.576
5.90,1.622,0.002,1.676,3.370,-0.018,3.568
5.91,1.609,0.003,1.674,3.499,-0.018,3.566
5.92,1.469,0.002,1.662,3.581,-0.017,3.569
5.93,1.616,0.003,1.661,3.373,-0.018,3.560
5.94,1.550,0.003,1.656,3.486,-0.018,3.557
5.95,1.606,0.003,1.654,3.439,-0.019,3.552
5.96,1.640,0.003,1.654,3.387,-0.020,3.543
5.97,1.719,0.003,1.658,3.636,-0.021,3.550
5.98,1.718,0.004,1.664,3.197,-0.020,3.532
5.99,1.649,0.005,1.664,3.365,-0.020,3.524
6.00,1.999,0.005,1.685,3.596,-0.019,3.530
6.01,1.646,0.006,1.685,3.636,-0.020,3.537
6.02,1.664,0.006,1.685,3.658,-0.019,3.547
6.03,1.327,0.007,1.666,3.527,-0.018,3.548
6.04,1.640,0.006,1.664,3.277,-0.019,3.533
6.05,1.745,0.006,1.670,3.611,-0.019,3.540
6.06,1.847,0.006,1.681,3.482,-0.020,3.537
6.07,1.798,0.007,1.690,3.642,-0.022,3.544
6.08,1.549,0.006,1.682,3.474,-0.020,3.542
6.09,1.747,0.008,1.689,3.461,-0.021,3.538
6.10,1.682,0.008,1.689,3.650,-0.022,3.545
6.11,1.661,0.009,1.689,3.599,-0.021,3.552
6.12,1.564,0.010,1.685,3.365,-0.020,3.543
6.13,1.763,0.012,1.692,3.357,-0.020,3.533
6.14,1.673,0.013,1.693,3.677,-0.019,3.544
6.15,1.508,0.015,1.684,3.715,-0.020,3.555
6.16,1.494,0.015,1.675,3.339,-0.019,3.545
6.17,1.632,0.017,1.674,3.430,-0.020,3.539
6.18,1.732,0.019,1.680,3.556,-0.021,3.540
6.19,1.684,0.021,1.683,3.729,-0.022,3.551
6.20,1.817,0.023,1.694,3.566,-0.022,3.553
6.21,1.456,0.024,1.681,3.622,-0.022,3.559
6.23,1.737,0.026,1.687,3.748,-0.022,3.572
6.24,1.741,0.028,1.693,3.917,-0.023,3.593
6.25,1.731,0.029,1.696,3.409,-0.023,3.584
6.26,1.623,0.031,1.695,3.750,-0.024,3.595
6.27,1.479,0.031,1.683,3.571,-0.024,3.596
6.28,1.496,0.031,1.673,3.686,-0.022,3.604
6.28,1.493,0.032,1.663,3.326,-0.022,3.590
6.29,1.877,0.033,1.677,3.499,-0.021,3.587
6.31,1.601,0.033,1.673,3.659,-0.021,3.593
6.32,1.518,0.035,1.666,3.642,-0.022,3.597
6.33,1.632,0.036,1.665,3.556,-0.021,3.598
6.34,1.529,0.035,1.657,3.740,-0.019,3.609
6.35,1.556,0.036,1.652,3.625,-0.018,3.613
6.36,1.730,0.038,1.658,3.548,-0.018,3.611
6.37,1.860,0.037,1.669,3.631,-0.017,3.615
6.38,1.878,0.038,1.683,3.414,-0.016,3.606
6.39,1.659,0.037,1.680,3.829,-0.016,3.620
6.40,1.566,0.038,1.675,3.429,-0.017,3.611
6.41,1.586,0.037,1.670,3.588,-0.018,3.610
6.42,1.532,0.038,1.662,3.637,-0.017,3.614
6.43,1.550,0.039,1.657,3.545,-0.023,3.606
6.44,1.419,0.041,1.645,3.426,-0.025,3.595
6.45,1.752,0.044,1.654,3.157,-0.034,3.563
6.46,1.173,0.045,1.627,3.234,-0.037,3.543
6.47,1.646,0.046,1.628,3.722,-0.041,3.551
6.48,1.824,0.046,1.640,3.434,-0.040,3.545
6.49,1.594,0.044,1.635,3.817,-0.038,3.565
6.50,1.847,0.044,1.647,3.681,-0.034,3.576
6.51,1.519,0.045,1.640,3.219,-0.039,3.552
6.52,1.581,0.046,1.638,3.408,-0.041,3.543
6.53,1.561,0.048,1.634,3.005,-0.050,3.504
6.54,1.676,0.048,1.637,3.624,-0.052,3.509
6.55,1.813,0.050,1.649,3.583,-0.060,3.507
6.56,1.721,0.055,1.657,3.783,-0.067,3.517
6.57,1.847,0.057,1.670,3.709,-0.070,3.526
6.58,1.746,0.061,1.679,3.488,-0.072,3.523
6.59,1.390,0.065,1.665,4.015,-0.085,3.541
6.60,1.327,0.075,1.655,3.553,-0.095,3.533
6.61,1.334,0.099,1.658,3.735,-0.110,3.532
6.62,1.056,0.147,1.668,4.034,-0.137,3.537
6.63,-0.084,0.210,1.625,8.213,-0.180,3.770
6.64,1.411,0.269,1.665,5.943,-0.243,3.843
6.65,2.822,0.283,1.743,4.728,-0.280,3.866
6.66,2.654,0.290,1.801,0.537,-0.340,3.624
6.67,2.156,0.308,1.837,1.176,-0.450,3.383
6.68,0.891,0.327,1.799,-0.426,-0.649,2.978
6.69,-0.744,0.370,1.690,-3.538,-0.999,2.273
6.70,3.870,0.471,1.909,2.494,-1.589,1.726
6.71,2.396,0.524,1.985,3.235,-2.364,1.080
6.72,-0.817,0.452,1.754,7.239,-3.079,0.762
6.73,3.971,0.362,1.794,6.660,-3.797,0.431
6.74,1.370,0.296,1.704,1.548,-4.661,-0.310
6.75,2.095,0.280,1.710,0.904,-5.741,-1.246
6.76,2.031,0.244,1.693,6.831,-6.790,-1.752
6.77,-0.473,0.215,1.539,14.203,-7.809,-1.766
6.78,1.273,0.231,1.534,14.610,-8.837,-1.753
6.79,0.864,0.248,1.508,15.832,-9.918,-1.708
6.80,1.411,0.259,1.510,15.143,-11.024,-1.715
6.81,2.077,0.273,1.551,13.192,-12.222,-1.910
6.82,3.188,0.293,1.662,11.300,-13.546,-2.311
6.83,1.813,0.352,1.724,14.648,-14.965,-2.575
6.84,-0.409,0.401,1.644,18.630,-16.390,-2.584
6.85,1.854,0.441,1.690,22.763,-17.739,-2.266
6.86,3.870,0.435,1.807,23.830,-18.945,-1.753
6.87,2.988,0.407,1.847,21.733,-19.960,-1.191
6.88,4.420,0.365,1.955,19.499,-20.822,-0.630
6.89,3.968,0.354,2.062,16.149,-21.627,-0.227
6.90,1.458,0.406,2.077,19.383,-22.517,0.272
6.91,1.396,0.443,2.075,23.923,-23.402,1.024
6.92,1.309,0.484,2.070,27.833,-24.195,2.063
6.93,2.203,0.475,2.070,29.613,-24.879,3.267
6.94,2.181,0.459,2.061,25.968,-25.500,4.268
6.95,2.077,0.456,2.061,26.506,-26.086,5.292
6.96,2.633,0.437,2.076,28.104,-26.576,6.456
6.97,0.760,0.407,1.973,29.347,-27.022,7.682
6.98,0.622,0.350,1.841,32.075,-27.450,9.028
6.99,2.128,0.256,1.768,30.699,-27.835,10.273
7.00,2.086,0.156,1.692,27.147,-28.184,11.291
7.01,1.969,0.073,1.630,24.717,-28.564,12.092
7.02,1.761,0.012,1.580,24.974,-29.052,12.769
7.03,1.635,-0.019,1.554,28.577,-29.600,13.568
7.04,1.365,-0.069,1.496,31.208,-30.092,14.536
7.05,0.853,-0.133,1.399,31.019,-30.525,15.507
7.06,1.198,-0.202,1.322,29.518,-30.941,16.362
7.07,3.328,-0.244,1.398,23.416,-31.444,16.742
7.08,3.484,-0.224,1.539,22.478,-32.090,16.916
7.09,1.494,-0.149,1.609,27.678,-32.875,17.304
7.10,1.963,-0.059,1.718,31.161,-33.539,17.947
7.11,2.747,0.048,1.880,32.309,-34.095,18.730
7.12,2.023,0.165,2.002,33.566,-34.634,19.568
7.13,1.402,0.280,2.079,35.358,-35.146,20.496
7.14,2.352,0.391,2.202,35.147,-35.618,21.407
7.15,2.541,0.493,2.321,36.343,-36.018,22.412
7.16,2.617,0.583,2.426,35.242,-36.410,23.313
7.17,2.702,0.684,2.540,34.133,-36.827,24.083
7.18,2.076,0.799,2.625,36.470,-37.209,24.983
7.19,1.788,0.899,2.674,38.342,-37.554,25.984
7.20,1.863,0.983,2.709,38.298,-37.881,26.950
7.21,2.290,1.067,2.765,37.337,-38.147,27.870
7.22,2.708,1.155,2.845,36.896,-38.354,28.774
7.23,1.969,1.247,2.883,37.514,-38.516,29.710
7.24,1.466,1.326,2.876,40.990,-38.635,30.839
7.25,0.876,1.372,2.803,41.495,-38.702,31.989
7.26,1.458,1.394,2.743,40.127,-38.761,33.070
7.27,1.720,1.397,2.683,36.951,-38.834,33.835
7.28,1.812,1.412,2.643,36.004,-38.941,34.471
7.29,1.333,1.420,2.570,37.530,-39.074,35.135
7.30,1.981,1.421,2.532,37.527,-39.229,35.742
7.31,1.565,1.420,2.469,37.416,-39.399,36.294
7.32,1.405,1.420,2.401,37.611,-39.575,36.820
7.33,1.760,1.423,2.359,38.674,-39.726,37.402
7.34,2.337,1.422,2.349,38.997,-39.830,38.014
7.35,1.801,1.423,2.311,38.863,-39.915,38.601
7.36,2.190,1.423,2.296,39.525,-39.952,39.238
7.37,2.101,1.426,2.279,38.717,-39.974,39.806
7.38,2.145,1.426,2.264,38.650,-39.988,40.343
7.39,2.143,1.426,2.249,38.159,-40.004,40.818
7.40,2.303,1.427,2.244,37.330,-40.066,41.172
7.41,2.121,1.430,2.232,38.233,-40.152,41.532
7.42,1.779,1.435,2.202,38.326,-40.251,41.862
7.43,1.896,1.441,2.181,39.938,-40.327,42.286
7.44,1.962,1.446,2.164,40.657,-40.330,42.793
7.45,1.383,1.445,2.109,38.178,-40.315,43.144
7.46,1.883,1.446,2.087,38.254,-40.318,43.457
7.47,1.868,1.448,2.066,38.013,-40.343,43.714
7.48,1.945,1.445,2.047,37.688,-40.389,43.912
7.49,2.038,1.445,2.036,37.723,-40.481,44.054
7.50,1.554,1.448,2.002,38.149,-40.594,44.188
7.51,1.714,1.455,1.981,40.626,-40.680,44.477
7.52,1.991,1.456,1.972,41.568,-40.697,44.867
7.53,1.870,1.455,1.955,39.725,-40.667,45.170
7.54,1.380,1.453,1.909,39.941,-40.608,45.491
7.55,1.600,1.447,1.874,39.080,-40.537,45.750
7.56,1.536,1.432,1.829,39.188,-40.473,45.990
7.57,1.767,1.412,1.795,37.203,-40.442,46.064
7.58,2.100,1.401,1.791,36.261,-40.475,46.013
7.59,2.041,1.397,1.791,39.901,-40.524,46.152
7.60,1.557,1.389,1.757,40.743,-40.506,46.442
7.61,1.652,1.377,1.729,41.018,-40.409,46.749
7.62,2.065,1.367,1.727,38.144,-40.286,46.891
7.63,2.216,1.363,1.741,38.611,-40.187,47.022
7.64,1.457,1.356,1.708,38.636,-40.076,47.153
7.65,1.719,1.349,1.691,38.995,-39.954,47.301
7.67,1.295,1.332,1.641,38.098,-39.832,47.382
7.67,1.678,1.309,1.610,37.386,-39.758,47.365
7.68,1.519,1.284,1.571,37.897,-39.717,47.341
7.69,1.608,1.257,1.537,38.523,-39.678,47.345
7.71,2.687,1.237,1.573,37.598,-39.647,47.281
7.71,2.406,1.227,1.602,37.823,-39.598,47.245
7.73,1.844,1.229,1.609,37.694,-39.546,47.197
7.73,2.278,1.233,1.642,38.512,-39.485,47.202
7.74,1.618,1.230,1.629,39.765,-39.411,47.286
7.76,1.443,1.203,1.583,39.209,-39.334,47.329
7.77,2.494,1.164,1.591,37.098,-39.270,47.229
7.78,2.789,1.135,1.624,36.051,-39.222,47.090
7.79,1.733,1.125,1.614,36.753,-39.198,46.927
7.80,1.775,1.114,1.605,38.576,-39.160,46.886
7.81,2.346,1.103,1.631,37.514,-39.102,46.799
7.82,2.305,1.106,1.666,37.211,-39.056,46.680
7.83,1.937,1.106,1.675,37.832,-38.998,46.608
7.84,1.867,1.101,1.676,37.487,-38.935,46.520
7.85,1.972,1.101,1.687,36.012,-38.902,46.316
7.86,1.504,1.101,1.671,35.942,-38.927,46.057
7.87,2.172,1.099,1.692,37.162,-38.977,45.854
7.88,2.169,1.097,1.713,37.633,-39.027,45.683
7.89,1.705,1.098,1.708,38.228,-39.069,45.558
7.90,1.562,1.098,1.695,38.797,-39.073,45.504
7.91,2.248,1.098,1.721,38.777,-39.043,45.478
7.92,1.731,1.101,1.720,37.178,-39.022,45.348
7.93,1.675,1.102,1.714,36.808,-39.027,45.173
7.94,2.025,1.102,1.728,36.451,-39.075,44.942
7.95,1.721,1.101,1.721,36.669,-39.166,44.690
7.96,2.068,1.103,1.739,35.922,-39.313,44.349
7.97,2.373,1.123,1.790,37.500,-39.478,44.097
7.98,1.746,1.149,1.808,38.421,-39.598,43.950
7.99,1.634,1.178,1.822,39.076,-39.680,43.882
8.00,1.570,1.206,1.829,40.082,-39.719,43.913
8.01,1.972,1.216,1.842,39.983,-39.718,43.970
8.02,2.172,1.223,1.864,37.440,-39.737,43.855
8.03,2.143,1.234,1.887,36.977,-39.793,43.681
8.04,1.934,1.239,1.891,37.882,-39.881,43.534
8.05,2.467,1.249,1.930,38.403,-39.989,43.403
8.06,1.937,1.261,1.938,39.124,-40.081,43.331
8.07,1.882,1.273,1.943,39.788,-40.134,43.337
8.08,1.439,1.280,1.917,40.372,-40.136,43.421
8.09,1.948,1.283,1.918,39.505,-40.101,43.482
8.10,2.123,1.283,1.926,38.415,-40.068,43.473
8.11,2.183,1.283,1.938,37.969,-40.047,43.423
8.12,1.488,1.283,1.907,37.271,-40.057,43.325
8.13,2.191,1.281,1.918,38.277,-40.090,43.239
8.14,1.869,1.280,1.911,39.103,-40.103,43.223
8.15,1.713,1.280,1.897,38.393,-40.101,43.177
8.16,1.733,1.282,1.885,38.998,-40.080,43.184
8.17,2.152,1.283,1.898,39.751,-40.025,43.262
8.18,1.893,1.282,1.893,38.838,-39.941,43.308
8.19,1.583,1.276,1.865,37.883,-39.868,43.283
8.20,2.127,1.272,1.874,36.952,-39.848,43.150
8.21,2.078,1.270,1.880,36.701,-39.885,42.953
8.22,1.960,1.271,1.882,38.510,-39.947,42.843
8.23,2.009,1.270,1.886,38.591,-40.001,42.750
8.24,1.947,1.269,1.884,38.815,-40.049,42.677
8.25,1.678,1.269,1.869,39.578,-40.066,42.679
8.26,1.647,1.270,1.854,39.053,-40.041,42.687
8.27,2.008,1.274,1.863,39.070,-39.989,42.719
8.28,2.249,1.277,1.885,38.476,-39.930,42.718
8.29,2.278,1.278,1.906,36.357,-39.913,42.569
8.30,1.812,1.279,1.898,37.841,-39.949,42.442
8.31,2.005,1.277,1.899,38.638,-39.987,42.362
8.32,2.137,1.276,1.909,38.200,-40.033,42.252
8.33,1.969,1.275,1.909,38.872,-40.068,42.196
8.34,1.876,1.273,1.903,39.031,-40.088,42.163
8.35,1.809,1.271,1.893,39.189,-40.091,42.154
8.36,2.246,1.274,1.914,39.299,-40.050,42.193
8.37,2.214,1.278,1.932,38.049,-40.010,42.153
8.38,1.965,1.278,1.932,38.286,-39.979,42.118
8.39,1.992,1.277,1.932,38.206,-39.957,42.069
8.40,2.424,1.276,1.957,38.058,-39.951,41.996
8.41,1.587,1.273,1.932,37.943,-39.958,41.905
8.42,1.825,1.272,1.922,38.339,-39.961,41.844
8.43,1.384,1.268,1.885,39.191,-39.945,41.851
8.44,2.089,1.259,1.886,38.273,-39.894,41.835
8.45,2.432,1.256,1.913,37.774,-39.858,41.775
8.46,1.993,1.261,1.920,38.146,-39.821,41.738
8.47,2.020,1.267,1.929,37.368,-39.810,41.630
8.48,2.326,1.271,1.954,38.096,-39.827,41.541
8.49,1.953,1.276,1.957,37.734,-39.864,41.415
8.50,2.322,1.287,1.987,38.410,-39.901,41.334
8.51,2.110,1.295,2.001,38.514,-39.936,41.261
8.52,2.070,1.306,2.014,38.470,-39.963,41.197
8.53,2.004,1.318,2.023,39.380,-39.964,41.211
8.54,1.650,1.321,2.003,39.259,-39.934,41.245
8.55,1.913,1.329,2.004,38.464,-39.901,41.233
8.56,1.946,1.333,2.003,37.968,-39.878,41.181
8.57,2.276,1.336,2.020,37.651,-39.883,41.085
8.58,1.938,1.340,2.017,37.873,-39.910,40.984
8.59,1.861,1.343,2.010,38.553,-39.946,40.917
8.60,1.683,1.343,1.990,38.493,-39.967,40.863
8.61,1.801,1.345,1.978,39.152,-39.967,40.868
8.62,1.927,1.345,1.973,38.611,-39.946,40.861
8.63,1.480,1.341,1.939,39.206,-39.908,40.912
8.64,1.875,1.330,1.923,37.245,-39.858,40.846
8.65,1.890,1.332,1.920,36.201,-39.877,40.655
8.66,2.053,1.340,1.933,38.380,-39.917,40.580
8.67,2.014,1.348,1.943,38.968,-39.946,40.551
8.68,2.217,1.353,1.961,39.137,-39.952,40.555
8.69,1.837,1.354,1.953,39.083,-39.929,40.581
8.70,2.369,1.353,1.975,38.013,-39.899,40.549
